report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,currency_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,kafka_system-under-evaluation,opensearch_system-under-evaluation,opentelemetry-collector_system-under-evaluation,payment_system-under-evaluation,prometheus_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,valkey-cart_system-under-evaluation
report_2025-07-18_13-59-22.yaml,Persistence Istio,3270.0,0.0,19030016.0,0.0,2258472960.0,0.0,0.0,17895424.0,0.0,0.0,466944.0,0.0,88563712.0,8199753728.0,0.0,0.0,98852864.0,0.0,0.0,155648.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3300.0,0.0,19218432.0,0.0,2276917248.0,0.0,0.0,18042880.0,0.0,0.0,466944.0,0.0,89440256.0,8243269632.0,0.0,0.0,100474880.0,0.0,0.0,155648.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3330.0,0.0,19406848.0,0.0,2291609600.0,0.0,0.0,18190336.0,0.0,0.0,466944.0,0.0,90112000.0,8338268160.0,0.0,0.0,100560896.0,0.0,0.0,163840.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3360.0,0.0,19595264.0,0.0,2309808128.0,0.0,0.0,18333696.0,0.0,0.0,466944.0,0.0,91025408.0,8357527552.0,0.0,0.0,102187008.0,0.0,0.0,163840.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3390.0,0.0,19734528.0,0.0,2324381696.0,0.0,0.0,18493440.0,0.0,0.0,466944.0,0.0,91684864.0,8448397312.0,0.0,0.0,102612992.0,0.0,0.0,163840.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3420.0,0.0,19914752.0,0.0,2343092224.0,0.0,0.0,18649088.0,0.0,0.0,466944.0,0.0,92655616.0,8510910464.0,0.0,0.0,103874560.0,0.0,0.0,163840.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3450.0,0.0,20086784.0,0.0,2356506624.0,0.0,0.0,18755584.0,0.0,0.0,466944.0,0.0,93380608.0,8570679296.0,0.0,0.0,103960576.0,0.0,0.0,163840.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3480.0,0.0,20242432.0,0.0,2376400896.0,0.0,0.0,18939904.0,0.0,0.0,466944.0,0.0,93765632.0,8627601408.0,0.0,0.0,105570304.0,0.0,0.0,172032.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3510.0,0.0,20422656.0,0.0,2392150016.0,0.0,0.0,19091456.0,0.0,0.0,466944.0,0.0,94576640.0,8673619968.0,0.0,0.0,106012672.0,0.0,0.0,172032.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3540.0,0.0,20590592.0,0.0,2410426368.0,0.0,0.0,19238912.0,0.0,0.0,466944.0,0.0,95223808.0,8760737792.0,0.0,0.0,107266048.0,0.0,0.0,172032.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3570.0,0.0,20758528.0,0.0,2427514880.0,0.0,0.0,19398656.0,0.0,0.0,466944.0,0.0,96292864.0,8808136704.0,0.0,0.0,107720704.0,0.0,0.0,172032.0
report_2025-07-18_13-59-22.yaml,Persistence Istio,3600.0,0.0,20946944.0,0.0,2447704064.0,0.0,0.0,19546112.0,0.0,0.0,466944.0,0.0,97320960.0,8890425344.0,0.0,0.0,108961792.0,0.0,0.0,172032.0
