report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,cart_system-under-evaluation,checkout_system-under-evaluation,currency_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,jaeger-collector_system-under-evaluation,jaeger-query_system-under-evaluation,kafka_system-under-evaluation,otel-collector_system-under-evaluation,payment_system-under-evaluation,product-catalog_system-under-evaluation,prometheus_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,shipping_system-under-evaluation,valkey-cart_system-under-evaluation
report_2025-07-14_22-00-56.yaml,5% Persistence,2820.0,1274160.0,32700422.0,113226155.0,84301.0,0.0,1248506446.0,0.0,25223124.0,1054106.0,1106914283.0,1246664635.0,292132.0,0.0,61280819.0,518560.0,2394133.0,4418669887.0,32764.0,256391588.0,90420461.0,0.0,709235288.0,0.0,61941585.0
report_2025-07-14_22-00-56.yaml,5% Persistence,2850.0,1289161.0,33058171.0,116037174.0,85314.0,0.0,1248506446.0,0.0,25503409.0,1066835.0,1118044345.0,1259860867.0,295724.0,0.0,61280819.0,530209.0,2437510.0,4507997229.0,32938.0,256391588.0,90420461.0,0.0,709235288.0,0.0,61941585.0
report_2025-07-14_22-00-56.yaml,5% Persistence,2880.0,1302781.0,33423209.0,117283707.0,85955.0,0.0,1274310797.0,0.0,25775434.0,1078069.0,1128251248.0,1259860867.0,295724.0,0.0,62618574.0,533721.0,2460808.0,4547371387.0,33444.0,261667818.0,91933870.0,0.0,723747348.0,0.0,62846823.0
report_2025-07-14_22-00-56.yaml,5% Persistence,2910.0,1314994.0,33697885.0,118464760.0,86902.0,0.0,1291849498.0,0.0,25775434.0,1085375.0,1140197154.0,1288470076.0,299765.0,0.0,63002341.0,539999.0,2487404.0,4588909561.0,33444.0,265399132.0,92741394.0,0.0,731610994.0,0.0,63547264.0
report_2025-07-14_22-00-56.yaml,5% Persistence,2940.0,1314994.0,34091707.0,119494750.0,87656.0,0.0,1305194812.0,0.0,26291312.0,1098012.0,1153040396.0,1288470076.0,302974.0,0.0,63796183.0,546076.0,2512434.0,4644368570.0,33726.0,267999232.0,94253790.0,0.0,731610994.0,0.0,64182798.0
report_2025-07-14_22-00-56.yaml,5% Persistence,2970.0,1340477.0,34534013.0,120780666.0,87656.0,0.0,1305194812.0,0.0,26638098.0,1109813.0,1160043576.0,1312268164.0,305800.0,0.0,64594866.0,551674.0,2542604.0,4683965903.0,33726.0,270743103.0,94675920.0,0.0,745451435.0,0.0,65389434.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3000.0,1355491.0,34839462.0,121844467.0,88867.0,0.0,1328808370.0,0.0,26638098.0,1109813.0,1174350726.0,1328380100.0,309392.0,0.0,65148514.0,557619.0,2570803.0,4741908515.0,34328.0,270743103.0,95773486.0,0.0,752936619.0,0.0,65965353.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3030.0,1355491.0,35146451.0,121844467.0,90078.0,0.0,1342856283.0,0.0,26955376.0,1131174.0,1187181974.0,1341579863.0,312086.0,0.0,65582205.0,562141.0,2587757.0,4788122122.0,34930.0,276426122.0,96583398.0,0.0,759423702.0,0.0,66596191.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3060.0,1371546.0,35534274.0,123333581.0,90940.0,0.0,1356617117.0,0.0,27445015.0,1142020.0,1197488245.0,1353543782.0,314780.0,0.0,65582205.0,566703.0,2587757.0,4832212838.0,34930.0,276426122.0,98104314.0,0.0,769571784.0,0.0,67338314.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3090.0,1397243.0,35814683.0,124531487.0,93401.0,0.0,1368673964.0,0.0,27597677.0,1155137.0,1197488245.0,1367578314.0,323878.0,0.0,66935282.0,573552.0,2640247.0,4880564313.0,35610.0,279157626.0,98508475.0,0.0,769571784.0,0.0,67991432.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3120.0,1408557.0,36256771.0,126463240.0,93401.0,0.0,1383143276.0,0.0,27942624.0,1155137.0,1213914985.0,1367578314.0,326638.0,0.0,67714412.0,577741.0,2669735.0,4927514652.0,35784.0,284369364.0,99612065.0,0.0,783162593.0,0.0,68505304.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3150.0,1423974.0,36538172.0,128088896.0,95031.0,0.0,1383143276.0,0.0,28209368.0,1177168.0,1234774719.0,1390813779.0,329398.0,0.0,68205689.0,577741.0,2700885.0,4971140010.0,36332.0,284369364.0,100440524.0,0.0,783162593.0,0.0,69226608.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3180.0,1437386.0,36905728.0,128088896.0,95031.0,0.0,1408740171.0,0.0,28478645.0,1186948.0,1244791475.0,1406123983.0,332673.0,0.0,69044044.0,588647.0,2714469.0,5020363343.0,36772.0,287527037.0,101948190.0,0.0,793119963.0,0.0,69969026.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3210.0,1451697.0,37216224.0,129491366.0,96397.0,0.0,1422258417.0,0.0,28784990.0,1198514.0,1255456351.0,1406123983.0,334918.0,0.0,69732900.0,595364.0,2744523.0,5063050450.0,36988.0,290117909.0,102367702.0,0.0,800630429.0,0.0,69969026.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3240.0,1463923.0,37216224.0,131511750.0,97193.0,0.0,1437158903.0,0.0,29053945.0,1198514.0,1271542357.0,1435234378.0,337612.0,0.0,70363060.0,601134.0,2768082.0,5112729288.0,37096.0,294759604.0,103462326.0,0.0,812340211.0,0.0,70808463.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3270.0,1463923.0,37982951.0,132625679.0,97193.0,0.0,1437158903.0,0.0,29354204.0,1216901.0,1278548190.0,1445633303.0,340755.0,0.0,71064376.0,606029.0,2799723.0,5161143476.0,37644.0,294759604.0,103462326.0,0.0,821081303.0,0.0,71490661.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3300.0,1479836.0,38202923.0,134040399.0,98404.0,0.0,1450971000.0,0.0,29510189.0,1229757.0,1292363594.0,1461258393.0,343515.0,0.0,71603891.0,606029.0,2826225.0,5210783528.0,37644.0,300191035.0,105786195.0,0.0,829258120.0,0.0,72043172.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3330.0,1493456.0,38202923.0,135295823.0,98997.0,0.0,1473859106.0,0.0,29810949.0,1241425.0,1305055142.0,1474684449.0,343515.0,0.0,72335434.0,612611.0,2852763.0,5210783528.0,38264.0,303200449.0,106205725.0,0.0,837472421.0,0.0,73297223.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3360.0,1514393.0,38892653.0,136648759.0,100034.0,0.0,1473859106.0,0.0,30083168.0,1252271.0,1317765995.0,1486609023.0,348903.0,0.0,72335434.0,621256.0,2876640.0,5272055791.0,38998.0,303200449.0,107313474.0,0.0,844747760.0,0.0,73890033.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3390.0,1528751.0,39315909.0,137749116.0,100585.0,0.0,1499441937.0,0.0,30408214.0,1266179.0,1326040064.0,1499697135.0,350250.0,0.0,73092038.0,628171.0,2904951.0,5316438701.0,38998.0,306607285.0,108117445.0,0.0,849437109.0,0.0,74604333.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3420.0,1542163.0,39684242.0,138927250.0,101886.0,0.0,1513037965.0,0.0,30674004.0,1275015.0,1339211740.0,1514148617.0,350250.0,0.0,73754331.0,628171.0,2926791.0,5405382040.0,39172.0,310811273.0,109227639.0,0.0,856619723.0,0.0,74604333.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3450.0,1556876.0,40081172.0,140065363.0,103097.0,0.0,1521171045.0,0.0,30924548.0,1287647.0,1339211740.0,1514148617.0,355638.0,0.0,74436588.0,637628.0,2953119.0,5405382040.0,39612.0,310811273.0,110051635.0,0.0,865773158.0,0.0,75395960.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3480.0,1556876.0,40403934.0,141205905.0,103474.0,0.0,1537664488.0,0.0,31249231.0,1287647.0,1355515270.0,1538829642.0,359230.0,0.0,75098904.0,643639.0,2953119.0,5458026576.0,39852.0,314672518.0,110051635.0,0.0,874497633.0,0.0,76620913.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3510.0,1581239.0,40703206.0,141205905.0,103474.0,0.0,1551195577.0,0.0,31491148.0,1309513.0,1373726953.0,1552234549.0,361475.0,0.0,76282062.0,649105.0,3007837.0,5533195378.0,40358.0,319308024.0,111976699.0,0.0,883229193.0,0.0,77011699.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3540.0,1600317.0,41137840.0,143556111.0,105062.0,0.0,1551195577.0,0.0,31761131.0,1316033.0,1385190409.0,1552234549.0,363786.0,0.0,76282062.0,656126.0,3007837.0,5589314601.0,40828.0,319308024.0,113475995.0,0.0,890560638.0,0.0,77751244.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3570.0,1611268.0,41137840.0,145036752.0,106207.0,0.0,1578904515.0,0.0,32064674.0,1329150.0,1396678537.0,1569627392.0,367444.0,0.0,77433206.0,656126.0,3036777.0,5632076069.0,40936.0,324899207.0,113475995.0,0.0,897818464.0,0.0,78435122.0
report_2025-07-14_22-00-56.yaml,5% Persistence,3600.0,1626490.0,41520626.0,145036752.0,106763.0,0.0,1578904515.0,0.0,32354470.0,1329150.0,1410946545.0,1588961566.0,370587.0,0.0,78014513.0,665342.0,3082954.0,5632076069.0,40936.0,324899207.0,115002677.0,0.0,903450379.0,0.0,79152724.0
report_2025-07-14_23-16-08.yaml,10% Persistence,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
report_2025-07-14_23-16-08.yaml,10% Persistence,30.0,15156.0,336753.0,1246996.0,1169.0,0.0,20710614.0,0.0,281336.0,5998.0,12029021.0,13382080.0,2694.0,0.0,609752.0,3948.0,28734.0,38959950.0,108.0,3347585.0,1811590.0,0.0,8883702.0,0.0,494833.0
report_2025-07-14_23-16-08.yaml,10% Persistence,60.0,30299.0,681681.0,2136421.0,2248.0,0.0,44645011.0,0.0,493445.0,22321.0,17985821.0,24527792.0,5388.0,0.0,1905539.0,9546.0,60711.0,91172444.0,895.0,6872060.0,2630159.0,0.0,16782961.0,0.0,1184177.0
report_2025-07-14_23-16-08.yaml,10% Persistence,90.0,41055.0,1034322.0,3534434.0,2889.0,0.0,71174378.0,0.0,757141.0,33518.0,34881683.0,38429224.0,8082.0,0.0,2737356.0,17006.0,85581.0,148060586.0,895.0,8139206.0,3733212.0,0.0,20227863.0,0.0,1852354.0
report_2025-07-14_23-16-08.yaml,10% Persistence,120.0,57806.0,1384048.0,4801278.0,3308.0,0.0,90255363.0,0.0,1056238.0,46321.0,46459519.0,53422248.0,17789.0,0.0,3806043.0,20782.0,102957.0,175354145.0,1418.0,11574586.0,4564482.0,0.0,29833110.0,0.0,2558851.0
report_2025-07-14_23-16-08.yaml,10% Persistence,150.0,71010.0,1764465.0,6474943.0,7219.0,0.0,124403461.0,0.0,1409748.0,62232.0,58476612.0,68692971.0,21447.0,0.0,4728176.0,26552.0,131444.0,234004692.0,2045.0,14813649.0,5664929.0,0.0,39121547.0,0.0,3267133.0
report_2025-07-14_23-16-08.yaml,10% Persistence,180.0,79044.0,2150260.0,7174664.0,7746.0,0.0,151385120.0,0.0,1654023.0,62232.0,65759643.0,82597690.0,23824.0,0.0,5328959.0,32150.0,151911.0,288377768.0,2045.0,17569565.0,6834096.0,0.0,44786661.0,0.0,4109873.0
report_2025-07-14_23-16-08.yaml,10% Persistence,210.0,97679.0,2537062.0,8769286.0,8903.0,0.0,183492208.0,0.0,1910087.0,78572.0,79144041.0,94447070.0,27099.0,0.0,6459104.0,37854.0,178541.0,341177156.0,2219.0,20154205.0,7599035.0,0.0,52039246.0,0.0,4544919.0
report_2025-07-14_23-16-08.yaml,10% Persistence,240.0,110166.0,2882323.0,10062784.0,9958.0,0.0,204671910.0,0.0,2227550.0,90199.0,94564492.0,109182873.0,28446.0,0.0,7164723.0,43518.0,207744.0,385668861.0,2808.0,21816108.0,8771124.0,0.0,60062996.0,0.0,5420605.0
report_2025-07-14_23-16-08.yaml,10% Persistence,270.0,126442.0,3085379.0,11218566.0,10533.0,0.0,234036104.0,0.0,2507572.0,100264.0,105741810.0,120455311.0,31655.0,0.0,8481186.0,49288.0,232711.0,432668346.0,3048.0,25033496.0,9532084.0,0.0,67484330.0,0.0,6033387.0
report_2025-07-14_23-16-08.yaml,10% Persistence,300.0,138097.0,3475069.0,12496167.0,11654.0,0.0,253514966.0,0.0,2672642.0,109013.0,118017976.0,135990084.0,34547.0,0.0,9275617.0,56708.0,257212.0,487113441.0,3501.0,27872898.0,10690953.0,0.0,76307905.0,0.0,6746690.0
report_2025-07-14_23-16-08.yaml,10% Persistence,330.0,150597.0,3776658.0,13219060.0,12031.0,0.0,275458328.0,0.0,3018472.0,121165.0,125751671.0,149160318.0,37241.0,0.0,10032503.0,62544.0,287288.0,528424777.0,3675.0,31173384.0,11447751.0,0.0,80739316.0,0.0,7118559.0
report_2025-07-14_23-16-08.yaml,10% Persistence,360.0,160663.0,4188900.0,14682101.0,13284.0,0.0,305075280.0,0.0,3275712.0,134516.0,141986414.0,161811570.0,40001.0,0.0,11001130.0,68208.0,306681.0,566201769.0,4260.0,33024757.0,12268768.0,0.0,89350479.0,0.0,7977410.0
report_2025-07-14_23-16-08.yaml,10% Persistence,390.0,174270.0,4764616.0,16018483.0,13793.0,0.0,334326180.0,0.0,3512708.0,144734.0,149555069.0,171813255.0,43144.0,0.0,12060247.0,73912.0,331515.0,621203020.0,4368.0,36151349.0,13367809.0,0.0,99384808.0,0.0,8662407.0
report_2025-07-14_23-16-08.yaml,10% Persistence,420.0,194200.0,4764616.0,16720259.0,14872.0,0.0,362423231.0,0.0,3840543.0,155335.0,170455841.0,182008776.0,46353.0,0.0,13096168.0,77183.0,364352.0,667251938.0,5065.0,39544407.0,14541129.0,0.0,107002597.0,0.0,9169834.0
report_2025-07-14_23-16-08.yaml,10% Persistence,450.0,207404.0,5270370.0,18234866.0,15249.0,0.0,385432381.0,0.0,4096088.0,167798.0,170455841.0,198390831.0,47700.0,0.0,13963560.0,84270.0,386876.0,722939332.0,5197.0,41134717.0,15290366.0,0.0,113113376.0,0.0,9892769.0
report_2025-07-14_23-16-08.yaml,10% Persistence,480.0,219749.0,5593898.0,19497117.0,16502.0,0.0,415574401.0,0.0,4440435.0,177048.0,187742382.0,210364418.0,50843.0,0.0,15015263.0,91076.0,413757.0,747987384.0,5894.0,44679469.0,16120158.0,0.0,119324966.0,0.0,10557313.0
report_2025-07-14_23-16-08.yaml,10% Persistence,510.0,234489.0,5961205.0,20811310.0,16879.0,0.0,443810467.0,0.0,4610088.0,187588.0,199432003.0,228142218.0,53537.0,0.0,15843032.0,94892.0,447784.0,805220207.0,6002.0,47793304.0,17232582.0,0.0,129784449.0,0.0,11299431.0
report_2025-07-14_23-16-08.yaml,10% Persistence,540.0,248304.0,6353307.0,21995994.0,17562.0,0.0,468347648.0,0.0,4844583.0,197118.0,212189279.0,239232644.0,57129.0,0.0,16828527.0,100490.0,464920.0,853576888.0,6550.0,50665045.0,18054503.0,0.0,137578042.0,0.0,11919254.0
report_2025-07-14_23-16-08.yaml,10% Persistence,570.0,260596.0,6548871.0,23359360.0,18509.0,0.0,492956680.0,0.0,5247236.0,212260.0,223758532.0,252632464.0,59823.0,0.0,18024260.0,107709.0,491687.0,910875677.0,6790.0,53269618.0,19154813.0,0.0,141260606.0,0.0,12530840.0
report_2025-07-14_23-16-08.yaml,10% Persistence,600.0,275323.0,6905809.0,24441454.0,19720.0,0.0,523866675.0,0.0,5494773.0,218683.0,236068817.0,267232778.0,62517.0,0.0,18629239.0,111924.0,518272.0,945045401.0,7164.0,54868728.0,19968948.0,0.0,151192679.0,0.0,13260599.0
report_2025-07-14_23-16-08.yaml,10% Persistence,630.0,283565.0,7217349.0,25622906.0,20097.0,0.0,549248340.0,0.0,5729969.0,229331.0,247797035.0,281303104.0,65211.0,0.0,19476547.0,119450.0,543013.0,985389741.0,7338.0,58051581.0,21089492.0,0.0,159873883.0,0.0,13660511.0
report_2025-07-14_23-16-08.yaml,10% Persistence,660.0,294529.0,7621819.0,26319671.0,20780.0,0.0,573122194.0,0.0,5964935.0,242060.0,258512393.0,295006938.0,67073.0,0.0,20797661.0,123094.0,571762.0,1040257439.0,7844.0,60593603.0,22262153.0,0.0,166533552.0,0.0,14482760.0
report_2025-07-14_23-16-08.yaml,10% Persistence,690.0,309752.0,7941700.0,27832785.0,22033.0,0.0,600667029.0,0.0,6330511.0,256268.0,267589519.0,302526766.0,69767.0,0.0,21761007.0,129062.0,593003.0,1103848360.0,8018.0,64008770.0,22992585.0,0.0,176087387.0,0.0,15098614.0
report_2025-07-14_23-16-08.yaml,10% Persistence,720.0,327543.0,8369791.0,29206712.0,24409.0,0.0,623579519.0,0.0,6481932.0,264809.0,280321353.0,317619252.0,79607.0,0.0,22574122.0,134858.0,613992.0,1141154293.0,8566.0,66706007.0,24170834.0,0.0,182661690.0,0.0,15828114.0
report_2025-07-14_23-16-08.yaml,10% Persistence,750.0,342075.0,8744378.0,30453732.0,25092.0,0.0,648904566.0,0.0,6759992.0,274742.0,295153472.0,335530246.0,82050.0,0.0,23518262.0,140628.0,644870.0,1190862623.0,8566.0,69021725.0,24935927.0,0.0,187781035.0,0.0,16529580.0
report_2025-07-14_23-16-08.yaml,10% Persistence,780.0,356802.0,9013098.0,31660784.0,25379.0,0.0,682665198.0,0.0,7038697.0,288706.0,305268397.0,343873380.0,85259.0,0.0,24442695.0,146292.0,678338.0,1243670613.0,9186.0,71798484.0,26099779.0,0.0,196619927.0,0.0,16916637.0
report_2025-07-14_23-16-08.yaml,10% Persistence,810.0,369798.0,9360809.0,32755073.0,26458.0,0.0,708435224.0,0.0,7319832.0,298705.0,312465333.0,361055924.0,88468.0,0.0,25279073.0,153818.0,702531.0,1313152075.0,9318.0,74825662.0,26875750.0,0.0,203917493.0,0.0,17628603.0
report_2025-07-14_23-16-08.yaml,10% Persistence,840.0,382701.0,9726322.0,33578301.0,27141.0,0.0,735541385.0,0.0,7544165.0,310878.0,326406875.0,380378932.0,90330.0,0.0,26249017.0,159482.0,721715.0,1313152075.0,9883.0,77643003.0,27673715.0,0.0,210685664.0,0.0,18526848.0
report_2025-07-14_23-16-08.yaml,10% Persistence,870.0,396817.0,10121978.0,34848740.0,28220.0,0.0,751866376.0,0.0,7831916.0,317092.0,338863865.0,380378932.0,93090.0,0.0,27128512.0,163298.0,746752.0,1387519010.0,10057.0,79608707.0,28789371.0,0.0,218611850.0,0.0,18904477.0
report_2025-07-14_23-16-08.yaml,10% Persistence,900.0,403731.0,10501047.0,36258952.0,29299.0,0.0,776828332.0,0.0,8074298.0,329494.0,350036955.0,401517546.0,95784.0,0.0,28242869.0,170345.0,773666.0,1415159358.0,10539.0,82352914.0,29596175.0,0.0,227968988.0,0.0,19669645.0
report_2025-07-14_23-16-08.yaml,10% Persistence,930.0,419644.0,10826883.0,37485043.0,29718.0,0.0,802474932.0,0.0,8335797.0,341514.0,363008535.0,413447558.0,98927.0,0.0,28934590.0,179825.0,802413.0,1468061423.0,10779.0,85815312.0,30700165.0,0.0,233452299.0,0.0,20203831.0
report_2025-07-14_23-16-08.yaml,10% Persistence,960.0,435699.0,11101501.0,38713941.0,30401.0,0.0,832801053.0,0.0,8731569.0,355983.0,377402536.0,421513463.0,101621.0,0.0,30038833.0,185463.0,824211.0,1518470780.0,11278.0,88432392.0,31529293.0,0.0,240339168.0,0.0,20946340.0
report_2025-07-14_23-16-08.yaml,10% Persistence,990.0,447495.0,11467797.0,39957026.0,31438.0,0.0,860847097.0,0.0,8862406.0,366222.0,387533445.0,436473947.0,104764.0,0.0,30621338.0,185463.0,855144.0,1568050487.0,11410.0,90903319.0,32643499.0,0.0,246871190.0,0.0,21616072.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1020.0,461149.0,11813572.0,41062590.0,32517.0,0.0,885183086.0,0.0,9245191.0,375926.0,397012215.0,450528331.0,106626.0,0.0,31712446.0,195448.0,882157.0,1612829219.0,12024.0,94014773.0,33802950.0,0.0,254866934.0,0.0,22523202.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1050.0,477425.0,12159845.0,41978029.0,33200.0,0.0,917117219.0,0.0,9462330.0,384915.0,411334394.0,464666824.0,109769.0,0.0,32619782.0,195448.0,903953.0,1658339507.0,12156.0,96781134.0,34539617.0,0.0,262420245.0,0.0,23148902.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1080.0,488168.0,12550940.0,43364076.0,34039.0,0.0,941559875.0,0.0,9780138.0,396935.0,422419963.0,475995666.0,112978.0,0.0,33618817.0,202429.0,934057.0,1702079256.0,12547.0,99023004.0,35376375.0,0.0,271503009.0,0.0,23783557.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1110.0,501788.0,12904420.0,44687933.0,34614.0,0.0,959680463.0,0.0,10055319.0,409572.0,435015236.0,490301692.0,115738.0,0.0,34652180.0,210328.0,956228.0,1767456796.0,12787.0,101340342.0,36486728.0,0.0,279590827.0,0.0,24435277.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1140.0,516515.0,13282563.0,46094678.0,35165.0,0.0,993038788.0,0.0,10305475.0,421235.0,442618799.0,505533771.0,117983.0,0.0,35682329.0,215421.0,986238.0,1791050801.0,13227.0,104182702.0,37659929.0,0.0,286056911.0,0.0,25033318.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1170.0,528183.0,13631504.0,47335273.0,36178.0,0.0,1017699790.0,0.0,10579944.0,426893.0,459884134.0,515759920.0,120677.0,0.0,36248494.0,219808.0,1001526.0,1862196076.0,13467.0,106881092.0,38422289.0,0.0,293622203.0,0.0,26031920.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1200.0,540617.0,14027054.0,47943055.0,37323.0,0.0,1042629929.0,0.0,10850527.0,439208.0,466548668.0,534238823.0,122922.0,0.0,37531102.0,227030.0,1032119.0,1906819121.0,13907.0,109532112.0,38511127.0,0.0,303292523.0,0.0,26031920.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1230.0,553808.0,14293467.0,49793129.0,38048.0,0.0,1067498263.0,0.0,11040106.0,453478.0,478586947.0,546357922.0,126514.0,0.0,38550742.0,230473.0,1055099.0,1952340405.0,14496.0,112358826.0,40329504.0,0.0,307271081.0,0.0,27075434.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1260.0,568601.0,14756799.0,50990037.0,38953.0,0.0,1095281623.0,0.0,11352749.0,465243.0,495332562.0,558399571.0,129208.0,0.0,39098445.0,237256.0,1081436.0,1999316641.0,14496.0,115202417.0,41164114.0,0.0,316676827.0,0.0,27463033.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1290.0,585085.0,14979114.0,52061400.0,39504.0,0.0,1121749051.0,0.0,11689731.0,475380.0,502709849.0,569274479.0,131070.0,0.0,40114050.0,242082.0,1104740.0,2043970660.0,14670.0,118539992.0,42274152.0,0.0,328599211.0,0.0,28294519.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1320.0,605886.0,15305288.0,53088388.0,42054.0,0.0,1151987639.0,0.0,11975064.0,487043.0,516469656.0,584622189.0,140212.0,0.0,41418219.0,247680.0,1150053.0,2096570273.0,15218.0,120945514.0,43429156.0,0.0,328599211.0,0.0,28955373.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1350.0,605886.0,15788216.0,54115249.0,42473.0,0.0,1167866225.0,0.0,12144832.0,497639.0,527584197.0,606009133.0,142972.0,0.0,41969163.0,254701.0,1150053.0,2137087512.0,15350.0,123460737.0,44188178.0,0.0,338335820.0,0.0,29484759.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1380.0,620210.0,16122683.0,55501785.0,43156.0,0.0,1216450824.0,0.0,12429216.0,507746.0,537522678.0,606009133.0,147079.0,0.0,43035818.0,260101.0,1189332.0,2188332120.0,15994.0,128097997.0,45006071.0,0.0,345743294.0,0.0,30379834.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1410.0,640939.0,16462390.0,56976436.0,44103.0,0.0,1216450824.0,0.0,12748912.0,515791.0,553076212.0,625112710.0,149839.0,0.0,43997329.0,264290.0,1214586.0,2241356753.0,16168.0,128097997.0,46117861.0,0.0,356039717.0,0.0,30989871.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1440.0,651474.0,16817565.0,57800873.0,44786.0,0.0,1248433322.0,0.0,12988919.0,528755.0,564274871.0,639043243.0,151635.0,0.0,45161085.0,269822.0,1236864.0,2307808345.0,16799.0,132419754.0,47300569.0,0.0,361756530.0,0.0,31644414.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1470.0,664886.0,17035524.0,59274091.0,45997.0,0.0,1281530160.0,0.0,13289095.0,538535.0,573061246.0,651912194.0,154844.0,0.0,46028896.0,275394.0,1260105.0,2307808345.0,16907.0,135005152.0,48033716.0,0.0,368626078.0,0.0,32246224.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1500.0,680941.0,17444691.0,60655608.0,46944.0,0.0,1308934700.0,0.0,13522513.0,552346.0,588152738.0,660362855.0,157089.0,0.0,46918557.0,282177.0,1289082.0,2380088935.0,17455.0,138070299.0,48142107.0,0.0,375438384.0,0.0,32889656.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1530.0,689183.0,17805153.0,61758435.0,47740.0,0.0,1330994070.0,0.0,13800904.0,563901.0,596886887.0,677019369.0,160747.0,0.0,47859512.0,287683.0,1311303.0,2425249316.0,17587.0,140871255.0,49976079.0,0.0,384184939.0,0.0,33477459.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1560.0,701475.0,18121446.0,62822976.0,48574.0,0.0,1355769999.0,0.0,14105819.0,570171.0,611223983.0,692234940.0,163507.0,0.0,48815696.0,293149.0,1336491.0,2469424607.0,18069.0,143051895.0,51138058.0,0.0,391939020.0,0.0,34118547.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1590.0,721438.0,18473750.0,63884234.0,48993.0,0.0,1382297732.0,0.0,14422632.0,580686.0,622260732.0,706586371.0,166201.0,0.0,49702116.0,298853.0,1357291.0,2510584590.0,18309.0,145878317.0,51892959.0,0.0,399671400.0,0.0,34849050.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1620.0,734596.0,18789908.0,64902709.0,50138.0,0.0,1405874176.0,0.0,14689106.0,592379.0,635040770.0,718207206.0,168961.0,0.0,50726609.0,302936.0,1388238.0,2573493912.0,18309.0,148930470.0,52697448.0,0.0,408667765.0,0.0,35509677.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1650.0,747176.0,19178867.0,66331012.0,50689.0,0.0,1426886912.0,0.0,14984344.0,605781.0,647095654.0,728374802.0,170757.0,0.0,51279516.0,309891.0,1414380.0,2616645236.0,18815.0,151329677.0,53815170.0,0.0,416259302.0,0.0,36038033.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1680.0,755626.0,19528016.0,67709535.0,51768.0,0.0,1461750780.0,0.0,15248477.0,616735.0,654400784.0,742045213.0,173517.0,0.0,52649470.0,315730.0,1442138.0,2669451502.0,19314.0,154350887.0,54633974.0,0.0,424183212.0,0.0,36690143.0
report_2025-07-14_23-16-08.yaml,10% Persistence,1710.0,770769.0,19877855.0,68903926.0,52517.0,0.0,1490866000.0,0.0,15494774.0,627122.0,668577288.0,756402502.0,177109.0,0.0,53165615.0,319041.0,1465795.0,2708220254.0,19488.0,156717633.0,55731408.0,0.0,429468117.0,0.0,37402531.0
