report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,cart_system-under-evaluation,checkout_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,kafka_system-under-evaluation,opensearch_system-under-evaluation,opentelemetry-collector_system-under-evaluation,payment_system-under-evaluation,product-catalog_system-under-evaluation,prometheus_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,valkey-cart_system-under-evaluation
report_2025-07-07_19-53-03.yaml,30s,120.0,0.0,696320.0,,,,0.0,0.0,794624.0,0.0,0.0,114688.0,0.0,2719744.0,476438528.0,,0.0,,34299904.0,,0.0,12288.0
report_2025-07-07_19-53-03.yaml,30s,150.0,0.0,827392.0,,,,0.0,0.0,970752.0,0.0,0.0,114688.0,0.0,3407872.0,553639936.0,,0.0,,42885120.0,,0.0,16384.0
report_2025-07-07_19-53-03.yaml,30s,180.0,0.0,1105920.0,,,,0.0,0.0,1175552.0,0.0,0.0,114688.0,0.0,4034560.0,673894400.0,,0.0,,51740672.0,,0.0,16384.0
report_2025-07-07_19-53-03.yaml,30s,210.0,0.0,1335296.0,,,,0.0,0.0,1331200.0,0.0,0.0,114688.0,0.0,4653056.0,819757056.0,,0.0,,66838528.0,,0.0,16384.0
report_2025-07-07_19-53-03.yaml,30s,240.0,0.0,1507328.0,,,,0.0,0.0,1544192.0,0.0,0.0,114688.0,0.0,5271552.0,1190256640.0,,0.0,,75481088.0,,0.0,24576.0
report_2025-07-07_19-53-03.yaml,30s,270.0,0.0,1671168.0,,,,0.0,0.0,1679360.0,0.0,0.0,114688.0,0.0,5980160.0,1573912576.0,,0.0,,84058112.0,,0.0,24576.0
report_2025-07-07_19-53-03.yaml,30s,300.0,0.0,1875968.0,,,,0.0,0.0,1863680.0,0.0,0.0,114688.0,0.0,6553600.0,1690640384.0,,0.0,,92913664.0,,0.0,24576.0
report_2025-07-07_19-53-03.yaml,30s,330.0,0.0,2039808.0,,,,0.0,0.0,2039808.0,0.0,0.0,114688.0,0.0,7495680.0,1805348864.0,,0.0,,104005632.0,,0.0,28672.0
report_2025-07-07_19-53-03.yaml,30s,360.0,0.0,2248704.0,,,,0.0,0.0,2215936.0,0.0,0.0,114688.0,0.0,7917568.0,1940103168.0,,0.0,,111149056.0,,0.0,32768.0
report_2025-07-07_19-53-03.yaml,30s,390.0,0.0,2416640.0,,,,0.0,0.0,2404352.0,0.0,0.0,262144.0,0.0,8769536.0,2070482944.0,,0.0,,116154368.0,,0.0,32768.0
report_2025-07-07_19-53-03.yaml,30s,420.0,0.0,2564096.0,,,,0.0,0.0,2576384.0,0.0,0.0,262144.0,0.0,9359360.0,2197860352.0,,0.0,,128270336.0,,0.0,32768.0
report_2025-07-07_19-53-03.yaml,30s,450.0,0.0,2748416.0,,,,0.0,0.0,2723840.0,0.0,0.0,262144.0,0.0,10072064.0,2281611264.0,,0.0,,135417856.0,,0.0,40960.0
report_2025-07-07_19-53-03.yaml,30s,480.0,0.0,2998272.0,,,,0.0,0.0,2924544.0,0.0,0.0,262144.0,0.0,10715136.0,2421121024.0,,0.0,,140349440.0,,0.0,40960.0
report_2025-07-07_19-53-03.yaml,30s,510.0,0.0,3137536.0,,,,0.0,0.0,3084288.0,0.0,0.0,262144.0,0.0,11268096.0,2556997632.0,,0.0,,156065792.0,,0.0,40960.0
report_2025-07-07_19-53-03.yaml,30s,540.0,0.0,3342336.0,,,,0.0,0.0,3227648.0,0.0,0.0,262144.0,0.0,12124160.0,2626465792.0,,0.0,,160362496.0,,0.0,45056.0
report_2025-07-07_19-53-03.yaml,30s,570.0,0.0,3514368.0,,,,0.0,0.0,3436544.0,0.0,0.0,262144.0,0.0,12771328.0,3210592256.0,,0.0,,183566336.0,,0.0,49152.0
report_2025-07-07_19-53-03.yaml,30s,600.0,0.0,3682304.0,,,,0.0,0.0,3612672.0,0.0,0.0,262144.0,0.0,13602816.0,3464577024.0,,0.0,,193527808.0,,0.0,49152.0
report_2025-07-07_19-53-03.yaml,30s,630.0,0.0,3887104.0,,,,0.0,0.0,3801088.0,0.0,0.0,262144.0,0.0,14221312.0,3599286272.0,,0.0,,206213120.0,,0.0,49152.0
report_2025-07-07_19-53-03.yaml,30s,660.0,0.0,4014080.0,,,,0.0,0.0,3969024.0,0.0,0.0,262144.0,0.0,15048704.0,3682091008.0,,0.0,,212680704.0,,0.0,57344.0
report_2025-07-07_19-53-03.yaml,30s,690.0,0.0,4218880.0,,,,0.0,0.0,4108288.0,0.0,0.0,303104.0,0.0,15540224.0,3810656256.0,,0.0,,220528640.0,,0.0,57344.0
report_2025-07-07_19-53-03.yaml,30s,720.0,0.0,4300800.0,,,,0.0,0.0,4304896.0,0.0,0.0,303104.0,0.0,16322560.0,3942391808.0,,0.0,,229064704.0,,0.0,57344.0
report_2025-07-07_19-53-03.yaml,30s,750.0,0.0,4612096.0,,,,0.0,0.0,4476928.0,0.0,0.0,303104.0,0.0,16932864.0,4067995648.0,,0.0,,237600768.0,,0.0,61440.0
report_2025-07-07_19-53-03.yaml,30s,780.0,0.0,4775936.0,,,,0.0,0.0,4608000.0,0.0,0.0,303104.0,0.0,17956864.0,4157743104.0,,0.0,,246841344.0,,0.0,65536.0
report_2025-07-07_19-53-03.yaml,30s,810.0,0.0,4976640.0,,,,0.0,0.0,4702208.0,0.0,0.0,303104.0,0.0,18481152.0,4328947712.0,,0.0,,261513216.0,,0.0,65536.0
report_2025-07-07_19-53-03.yaml,30s,840.0,0.0,5185536.0,,,,0.0,0.0,4980736.0,0.0,0.0,303104.0,0.0,19189760.0,4427329536.0,,0.0,,273674240.0,,0.0,65536.0
report_2025-07-07_19-53-03.yaml,30s,870.0,0.0,5328896.0,,,,0.0,0.0,5144576.0,0.0,0.0,303104.0,0.0,19787776.0,4550926336.0,,0.0,,277950464.0,,0.0,73728.0
report_2025-07-07_19-53-03.yaml,30s,900.0,0.0,5529600.0,,,,0.0,0.0,5337088.0,0.0,0.0,303104.0,0.0,20619264.0,4625125376.0,,0.0,,287207424.0,,0.0,73728.0
report_2025-07-07_19-53-03.yaml,30s,930.0,0.0,5656576.0,,,,0.0,0.0,5509120.0,0.0,0.0,303104.0,0.0,21311488.0,5131829248.0,,0.0,,299597824.0,,0.0,73728.0
report_2025-07-07_19-53-03.yaml,30s,960.0,0.0,5840896.0,,,,0.0,0.0,5689344.0,0.0,0.0,303104.0,0.0,21823488.0,5396926464.0,,0.0,,305618944.0,,0.0,77824.0
report_2025-07-07_19-53-03.yaml,30s,990.0,0.0,6062080.0,,,,0.0,0.0,5828608.0,0.0,0.0,303104.0,0.0,22548480.0,5526179840.0,,0.0,,314187776.0,,0.0,81920.0
report_2025-07-07_19-53-03.yaml,30s,1020.0,0.0,6209536.0,,,,0.0,0.0,5959680.0,0.0,0.0,303104.0,0.0,23195648.0,5598105600.0,,0.0,,318455808.0,,0.0,81920.0
report_2025-07-07_19-53-03.yaml,30s,1050.0,0.0,6402048.0,,,,0.0,0.0,6123520.0,0.0,0.0,303104.0,0.0,23904256.0,5727457280.0,,0.0,,330551296.0,,0.0,81920.0
report_2025-07-07_19-53-03.yaml,30s,1080.0,0.0,6594560.0,,,,0.0,0.0,6299648.0,0.0,0.0,303104.0,0.0,24629248.0,5857357824.0,,0.0,,339861504.0,,0.0,90112.0
report_2025-07-07_19-53-03.yaml,30s,1110.0,0.0,6778880.0,,,,0.0,0.0,6430720.0,0.0,0.0,303104.0,0.0,25243648.0,5967970304.0,,0.0,,349634560.0,,0.0,90112.0
report_2025-07-07_19-53-03.yaml,30s,1140.0,0.0,6995968.0,,,,0.0,0.0,6582272.0,0.0,0.0,303104.0,0.0,26398720.0,6092140544.0,,0.0,,356835328.0,,0.0,90112.0
report_2025-07-07_19-53-03.yaml,30s,1170.0,0.0,7127040.0,,,,0.0,0.0,6762496.0,0.0,0.0,303104.0,0.0,27017216.0,6228721664.0,,0.0,,379322368.0,,0.0,90112.0
report_2025-07-07_19-53-03.yaml,30s,1200.0,0.0,7344128.0,,,,0.0,0.0,6955008.0,0.0,0.0,303104.0,0.0,28065792.0,6385557504.0,,0.0,,392273920.0,,0.0,98304.0
report_2025-07-07_20-28-01.yaml,5%,-0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0
report_2025-07-07_20-28-01.yaml,5%,30.0,0.0,180224.0,,,,0.0,0.0,184320.0,0.0,0.0,0.0,0.0,675840.0,99213312.0,,0.0,,9093120.0,,0.0,4096.0
report_2025-07-07_20-28-01.yaml,5%,60.0,0.0,344064.0,,,,0.0,0.0,307200.0,0.0,0.0,0.0,0.0,1388544.0,195493888.0,,0.0,,16162816.0,,0.0,4096.0
report_2025-07-07_20-28-01.yaml,5%,90.0,0.0,540672.0,,,,0.0,0.0,552960.0,0.0,0.0,0.0,0.0,2052096.0,288071680.0,,0.0,,24600576.0,,0.0,4096.0
report_2025-07-07_20-28-01.yaml,5%,120.0,0.0,733184.0,,,,0.0,0.0,741376.0,0.0,0.0,0.0,0.0,2605056.0,435834880.0,,0.0,,36634624.0,,0.0,12288.0
report_2025-07-07_20-28-01.yaml,5%,150.0,0.0,876544.0,,,,0.0,0.0,880640.0,0.0,0.0,114688.0,0.0,3543040.0,564244480.0,,0.0,,41467904.0,,0.0,12288.0
report_2025-07-07_20-28-01.yaml,5%,180.0,0.0,1064960.0,,,,0.0,0.0,1101824.0,0.0,0.0,114688.0,0.0,4399104.0,660746240.0,,0.0,,50528256.0,,0.0,12288.0
report_2025-07-07_20-28-01.yaml,5%,210.0,0.0,1277952.0,,,,0.0,0.0,1290240.0,0.0,0.0,114688.0,0.0,5369856.0,821334016.0,,0.0,,71712768.0,,0.0,12288.0
report_2025-07-07_20-28-01.yaml,5%,240.0,0.0,1454080.0,,,,0.0,0.0,1437696.0,0.0,0.0,114688.0,0.0,6275072.0,1405128704.0,,0.0,,85622784.0,,0.0,20480.0
report_2025-07-07_20-28-01.yaml,5%,270.0,0.0,1630208.0,,,,0.0,0.0,1642496.0,0.0,0.0,114688.0,0.0,7204864.0,1600188416.0,,0.0,,92667904.0,,0.0,20480.0
report_2025-07-07_20-28-01.yaml,5%,300.0,0.0,1884160.0,,,,0.0,0.0,1773568.0,0.0,0.0,114688.0,0.0,7938048.0,1738989568.0,,0.0,,103190528.0,,0.0,20480.0
report_2025-07-07_20-28-01.yaml,5%,330.0,0.0,2007040.0,,,,0.0,0.0,1961984.0,0.0,0.0,114688.0,0.0,9084928.0,1845190656.0,,0.0,,111243264.0,,0.0,28672.0
report_2025-07-07_20-28-01.yaml,5%,360.0,0.0,2154496.0,,,,0.0,0.0,2154496.0,0.0,0.0,114688.0,0.0,9691136.0,1942683648.0,,0.0,,118743040.0,,0.0,28672.0
report_2025-07-07_20-28-01.yaml,5%,390.0,0.0,2383872.0,,,,0.0,0.0,2265088.0,0.0,0.0,114688.0,0.0,10547200.0,2144182272.0,,0.0,,127819776.0,,0.0,28672.0
report_2025-07-07_20-28-01.yaml,5%,420.0,0.0,2605056.0,,,,0.0,0.0,2461696.0,0.0,0.0,114688.0,0.0,11309056.0,2214428672.0,,0.0,,136306688.0,,0.0,36864.0
report_2025-07-07_20-28-01.yaml,5%,450.0,0.0,2793472.0,,,,0.0,0.0,2613248.0,0.0,0.0,262144.0,0.0,12148736.0,2302894080.0,,0.0,,146104320.0,,0.0,36864.0
report_2025-07-07_20-28-01.yaml,5%,480.0,0.0,2981888.0,,,,0.0,0.0,2777088.0,0.0,0.0,262144.0,0.0,13029376.0,2442182656.0,,0.0,,153460736.0,,0.0,36864.0
report_2025-07-07_20-28-01.yaml,5%,510.0,0.0,3145728.0,,,,0.0,0.0,2953216.0,0.0,0.0,262144.0,0.0,13946880.0,2552061952.0,,0.0,,160858112.0,,0.0,36864.0
report_2025-07-07_20-28-01.yaml,5%,540.0,0.0,3366912.0,,,,0.0,0.0,3096576.0,0.0,0.0,262144.0,0.0,14774272.0,2689003520.0,,0.0,,170737664.0,,0.0,45056.0
report_2025-07-07_20-28-01.yaml,5%,570.0,0.0,3563520.0,,,,0.0,0.0,3297280.0,0.0,0.0,262144.0,0.0,15388672.0,3378671616.0,,0.0,,176693248.0,,0.0,45056.0
report_2025-07-07_20-28-01.yaml,5%,600.0,0.0,3698688.0,,,,0.0,0.0,3485696.0,0.0,0.0,262144.0,0.0,15937536.0,3574235136.0,,0.0,,187011072.0,,0.0,45056.0
report_2025-07-07_20-28-01.yaml,5%,630.0,0.0,3866624.0,,,,0.0,0.0,3657728.0,0.0,0.0,262144.0,0.0,16699392.0,3653672960.0,,0.0,,195383296.0,,0.0,53248.0
report_2025-07-07_20-28-01.yaml,5%,660.0,0.0,4055040.0,,,,0.0,0.0,3817472.0,0.0,0.0,262144.0,0.0,17522688.0,3804123136.0,,0.0,,202321920.0,,0.0,53248.0
report_2025-07-07_20-28-01.yaml,5%,690.0,0.0,4214784.0,,,,0.0,0.0,4026368.0,0.0,0.0,262144.0,0.0,18063360.0,3890520064.0,,0.0,,210853888.0,,0.0,53248.0
report_2025-07-07_20-28-01.yaml,5%,720.0,0.0,4427776.0,,,,0.0,0.0,4186112.0,0.0,0.0,262144.0,0.0,18718720.0,4039397376.0,,0.0,,221265920.0,,0.0,53248.0
report_2025-07-07_20-28-01.yaml,5%,750.0,0.0,4587520.0,,,,0.0,0.0,4349952.0,0.0,0.0,303104.0,0.0,19763200.0,4147175424.0,,0.0,,225615872.0,,0.0,61440.0
report_2025-07-07_20-28-01.yaml,5%,780.0,0.0,4775936.0,,,,0.0,0.0,4493312.0,0.0,0.0,303104.0,0.0,20307968.0,4327616512.0,,0.0,,236142592.0,,0.0,61440.0
report_2025-07-07_20-28-01.yaml,5%,810.0,0.0,5038080.0,,,,0.0,0.0,4657152.0,0.0,0.0,303104.0,0.0,21475328.0,4418826240.0,,0.0,,266854400.0,,0.0,61440.0
report_2025-07-07_20-28-01.yaml,5%,840.0,0.0,5189632.0,,,,0.0,0.0,4878336.0,0.0,0.0,303104.0,0.0,22282240.0,4505116672.0,,0.0,,276766720.0,,0.0,69632.0
report_2025-07-07_20-28-01.yaml,5%,870.0,0.0,5349376.0,,,,0.0,0.0,5005312.0,0.0,0.0,303104.0,0.0,23195648.0,4638257152.0,,0.0,,287322112.0,,0.0,69632.0
report_2025-07-07_20-28-01.yaml,5%,900.0,0.0,5554176.0,,,,0.0,0.0,5152768.0,0.0,0.0,303104.0,0.0,24068096.0,5190451200.0,,0.0,,294281216.0,,0.0,69632.0
report_2025-07-07_20-28-01.yaml,5%,930.0,0.0,5718016.0,,,,0.0,0.0,5312512.0,0.0,0.0,303104.0,0.0,24875008.0,5389766656.0,,0.0,,304197632.0,,0.0,69632.0
report_2025-07-07_20-28-01.yaml,5%,960.0,0.0,5922816.0,,,,0.0,0.0,5459968.0,0.0,0.0,303104.0,0.0,25944064.0,5593858048.0,,0.0,,314036224.0,,0.0,77824.0
report_2025-07-07_20-28-01.yaml,5%,990.0,0.0,6144000.0,,,,0.0,0.0,5648384.0,0.0,0.0,303104.0,0.0,26902528.0,5670928384.0,,0.0,,321785856.0,,0.0,77824.0
report_2025-07-07_20-28-01.yaml,5%,1020.0,0.0,6250496.0,,,,0.0,0.0,5804032.0,0.0,0.0,303104.0,0.0,27648000.0,5788876800.0,,0.0,,329515008.0,,0.0,77824.0
report_2025-07-07_20-28-01.yaml,5%,1050.0,0.0,6422528.0,,,,0.0,0.0,5980160.0,0.0,0.0,303104.0,0.0,28184576.0,5914435584.0,,0.0,,337264640.0,,0.0,86016.0
report_2025-07-07_20-28-01.yaml,5%,1080.0,0.0,6643712.0,,,,0.0,0.0,6086656.0,0.0,0.0,303104.0,0.0,28831744.0,6061367296.0,,0.0,,345583616.0,,0.0,86016.0
report_2025-07-07_20-28-01.yaml,5%,1110.0,0.0,6836224.0,,,,0.0,0.0,6275072.0,0.0,0.0,303104.0,0.0,29540352.0,6151770112.0,,0.0,,355250176.0,,0.0,86016.0
report_2025-07-07_20-28-01.yaml,5%,1140.0,0.0,6987776.0,,,,0.0,0.0,6402048.0,0.0,0.0,303104.0,0.0,30195712.0,6249197568.0,,0.0,,364593152.0,,0.0,90112.0
report_2025-07-07_20-28-01.yaml,5%,1170.0,0.0,7184384.0,,,,0.0,0.0,6537216.0,0.0,0.0,303104.0,0.0,30916608.0,6453235712.0,,0.0,,372838400.0,,0.0,94208.0
report_2025-07-07_20-28-01.yaml,5%,1200.0,0.0,7356416.0,,,,0.0,0.0,6742016.0,0.0,0.0,303104.0,0.0,31760384.0,6514864128.0,,0.0,,382164992.0,,0.0,94208.0
report_2025-07-07_21-02-07.yaml,10%,-0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0
report_2025-07-07_21-02-07.yaml,10%,30.0,0.0,196608.0,,,,0.0,0.0,188416.0,0.0,0.0,0.0,0.0,675840.0,128143360.0,,0.0,,8294400.0,,0.0,4096.0
report_2025-07-07_21-02-07.yaml,10%,60.0,0.0,417792.0,,,,0.0,0.0,335872.0,0.0,0.0,0.0,0.0,1372160.0,231374848.0,,0.0,,14639104.0,,0.0,8192.0
report_2025-07-07_21-02-07.yaml,10%,90.0,0.0,630784.0,,,,0.0,0.0,532480.0,0.0,0.0,0.0,0.0,2072576.0,363765760.0,,0.0,,23171072.0,,0.0,8192.0
report_2025-07-07_21-02-07.yaml,10%,120.0,0.0,774144.0,,,,0.0,0.0,733184.0,0.0,0.0,0.0,0.0,2904064.0,468738048.0,,0.0,,33570816.0,,0.0,8192.0
report_2025-07-07_21-02-07.yaml,10%,150.0,0.0,966656.0,,,,0.0,0.0,901120.0,0.0,0.0,114688.0,0.0,3874816.0,617308160.0,,0.0,,57417728.0,,0.0,16384.0
report_2025-07-07_21-02-07.yaml,10%,180.0,0.0,1146880.0,,,,0.0,0.0,1097728.0,0.0,0.0,114688.0,0.0,4521984.0,673718272.0,,0.0,,63889408.0,,0.0,16384.0
report_2025-07-07_21-02-07.yaml,10%,210.0,0.0,1351680.0,,,,0.0,0.0,1294336.0,0.0,0.0,114688.0,0.0,5148672.0,801230848.0,,0.0,,73506816.0,,0.0,16384.0
report_2025-07-07_21-02-07.yaml,10%,240.0,0.0,1515520.0,,,,0.0,0.0,1462272.0,0.0,0.0,114688.0,0.0,6049792.0,904417280.0,,0.0,,81911808.0,,0.0,16384.0
report_2025-07-07_21-02-07.yaml,10%,270.0,0.0,1691648.0,,,,0.0,0.0,1638400.0,0.0,0.0,114688.0,0.0,6651904.0,1027018752.0,,0.0,,90365952.0,,0.0,24576.0
report_2025-07-07_21-02-07.yaml,10%,300.0,0.0,1908736.0,,,,0.0,0.0,1851392.0,0.0,0.0,114688.0,0.0,7397376.0,1729081344.0,,0.0,,97361920.0,,0.0,24576.0
report_2025-07-07_21-02-07.yaml,10%,330.0,0.0,2113536.0,,,,0.0,0.0,2056192.0,0.0,0.0,114688.0,0.0,8658944.0,1853153280.0,,0.0,,107864064.0,,0.0,24576.0
report_2025-07-07_21-02-07.yaml,10%,360.0,0.0,2310144.0,,,,0.0,0.0,2211840.0,0.0,0.0,114688.0,0.0,9314304.0,1959710720.0,,0.0,,115617792.0,,0.0,28672.0
report_2025-07-07_21-02-07.yaml,10%,390.0,0.0,2473984.0,,,,0.0,0.0,2359296.0,0.0,0.0,114688.0,0.0,10027008.0,2056589312.0,,0.0,,125657088.0,,0.0,32768.0
report_2025-07-07_21-02-07.yaml,10%,420.0,0.0,2654208.0,,,,0.0,0.0,2568192.0,0.0,0.0,114688.0,0.0,10817536.0,2224816128.0,,0.0,,133185536.0,,0.0,32768.0
report_2025-07-07_21-02-07.yaml,10%,450.0,0.0,2859008.0,,,,0.0,0.0,2744320.0,0.0,0.0,262144.0,0.0,11571200.0,2337054720.0,,0.0,,142376960.0,,0.0,32768.0
report_2025-07-07_21-02-07.yaml,10%,480.0,0.0,3047424.0,,,,0.0,0.0,2846720.0,0.0,0.0,262144.0,0.0,12115968.0,2412126208.0,,0.0,,150151168.0,,0.0,40960.0
report_2025-07-07_21-02-07.yaml,10%,510.0,0.0,3239936.0,,,,0.0,0.0,3014656.0,0.0,0.0,262144.0,0.0,12763136.0,2524008448.0,,0.0,,157790208.0,,0.0,40960.0
report_2025-07-07_21-02-07.yaml,10%,540.0,0.0,3448832.0,,,,0.0,0.0,3166208.0,0.0,0.0,262144.0,0.0,13475840.0,2674020352.0,,0.0,,166244352.0,,0.0,40960.0
report_2025-07-07_21-02-07.yaml,10%,570.0,0.0,3592192.0,,,,0.0,0.0,3342336.0,0.0,0.0,262144.0,0.0,14217216.0,2814656512.0,,0.0,,174702592.0,,0.0,49152.0
report_2025-07-07_21-02-07.yaml,10%,600.0,0.0,3809280.0,,,,0.0,0.0,3579904.0,0.0,0.0,262144.0,0.0,15036416.0,2939359232.0,,0.0,,181723136.0,,0.0,49152.0
report_2025-07-07_21-02-07.yaml,10%,630.0,0.0,3973120.0,,,,0.0,0.0,3702784.0,0.0,0.0,262144.0,0.0,15659008.0,3644289024.0,,0.0,,191930368.0,,0.0,49152.0
report_2025-07-07_21-02-07.yaml,10%,660.0,0.0,4153344.0,,,,0.0,0.0,3891200.0,0.0,0.0,262144.0,0.0,16359424.0,3702304768.0,,0.0,,202100736.0,,0.0,49152.0
report_2025-07-07_21-02-07.yaml,10%,690.0,0.0,4341760.0,,,,0.0,0.0,4104192.0,0.0,0.0,262144.0,0.0,17170432.0,3845955584.0,,0.0,,209219584.0,,0.0,57344.0
report_2025-07-07_21-02-07.yaml,10%,720.0,0.0,4546560.0,,,,0.0,0.0,4268032.0,0.0,0.0,262144.0,0.0,17911808.0,3918671872.0,,0.0,,218980352.0,,0.0,57344.0
report_2025-07-07_21-02-07.yaml,10%,750.0,0.0,4743168.0,,,,0.0,0.0,4444160.0,0.0,0.0,303104.0,0.0,18657280.0,4098842624.0,,0.0,,244912128.0,,0.0,57344.0
report_2025-07-07_21-02-07.yaml,10%,780.0,0.0,4886528.0,,,,0.0,0.0,4571136.0,0.0,0.0,303104.0,0.0,19066880.0,4175200256.0,,0.0,,256114688.0,,0.0,65536.0
report_2025-07-07_21-02-07.yaml,10%,810.0,0.0,5103616.0,,,,0.0,0.0,4702208.0,0.0,0.0,303104.0,0.0,19775488.0,4363509760.0,,0.0,,265297920.0,,0.0,65536.0
report_2025-07-07_21-02-07.yaml,10%,840.0,0.0,5234688.0,,,,0.0,0.0,4931584.0,0.0,0.0,303104.0,0.0,20492288.0,4427563008.0,,0.0,,274993152.0,,0.0,65536.0
report_2025-07-07_21-02-07.yaml,10%,870.0,0.0,5406720.0,,,,0.0,0.0,5083136.0,0.0,0.0,303104.0,0.0,21200896.0,4562882560.0,,0.0,,284155904.0,,0.0,69632.0
report_2025-07-07_21-02-07.yaml,10%,900.0,0.0,5611520.0,,,,0.0,0.0,5230592.0,0.0,0.0,303104.0,0.0,21856256.0,4664950784.0,,0.0,,289751040.0,,0.0,73728.0
report_2025-07-07_21-02-07.yaml,10%,930.0,0.0,5758976.0,,,,0.0,0.0,5357568.0,0.0,0.0,303104.0,0.0,22646784.0,4788572160.0,,0.0,,298196992.0,,0.0,73728.0
report_2025-07-07_21-02-07.yaml,10%,960.0,0.0,5926912.0,,,,0.0,0.0,5533696.0,0.0,0.0,303104.0,0.0,23257088.0,4869550080.0,,0.0,,309747712.0,,0.0,73728.0
report_2025-07-07_21-02-07.yaml,10%,990.0,0.0,6115328.0,,,,0.0,0.0,5722112.0,0.0,0.0,303104.0,0.0,24223744.0,5611986944.0,,0.0,,319201280.0,,0.0,81920.0
report_2025-07-07_21-02-07.yaml,10%,1020.0,0.0,6328320.0,,,,0.0,0.0,5832704.0,0.0,0.0,303104.0,0.0,25104384.0,5694672896.0,,0.0,,326242304.0,,0.0,81920.0
report_2025-07-07_21-02-07.yaml,10%,1050.0,0.0,6455296.0,,,,0.0,0.0,5955584.0,0.0,0.0,303104.0,0.0,25690112.0,5831180288.0,,0.0,,336273408.0,,0.0,81920.0
report_2025-07-07_21-02-07.yaml,10%,1080.0,0.0,6660096.0,,,,0.0,0.0,6152192.0,0.0,0.0,303104.0,0.0,26456064.0,5970874368.0,,0.0,,343056384.0,,0.0,90112.0
report_2025-07-07_21-02-07.yaml,10%,1110.0,0.0,6873088.0,,,,0.0,0.0,6324224.0,0.0,0.0,303104.0,0.0,27041792.0,6032642048.0,,0.0,,352256000.0,,0.0,90112.0
report_2025-07-07_21-02-07.yaml,10%,1140.0,0.0,6991872.0,,,,0.0,0.0,6504448.0,0.0,0.0,303104.0,0.0,27537408.0,6165782528.0,,0.0,,360341504.0,,0.0,90112.0
report_2025-07-07_21-02-07.yaml,10%,1170.0,0.0,7217152.0,,,,0.0,0.0,6619136.0,0.0,0.0,303104.0,0.0,28299264.0,6296190976.0,,0.0,,368443392.0,,0.0,90112.0
report_2025-07-07_21-02-07.yaml,10%,1200.0,0.0,7372800.0,,,,0.0,0.0,6807552.0,0.0,0.0,303104.0,0.0,29052928.0,6425141248.0,,0.0,,375480320.0,,0.0,98304.0
report_2025-07-07_21-36-05.yaml,50%,-0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
report_2025-07-07_21-36-05.yaml,50%,30.0,0.0,225280.0,0.0,,,0.0,0.0,131072.0,0.0,0.0,0.0,0.0,659456.0,115429376.0,,0.0,0.0,9158656.0,0.0,0.0,4096.0
report_2025-07-07_21-36-05.yaml,50%,60.0,0.0,368640.0,0.0,,,0.0,0.0,331776.0,0.0,0.0,0.0,0.0,1392640.0,221241344.0,,0.0,0.0,17698816.0,0.0,0.0,8192.0
report_2025-07-07_21-36-05.yaml,50%,90.0,0.0,581632.0,0.0,,,0.0,0.0,516096.0,0.0,0.0,0.0,0.0,1998848.0,351879168.0,,0.0,0.0,26267648.0,0.0,0.0,8192.0
report_2025-07-07_21-36-05.yaml,50%,120.0,0.0,811008.0,0.0,,,0.0,0.0,692224.0,0.0,0.0,0.0,0.0,2715648.0,478519296.0,,0.0,0.0,35414016.0,0.0,0.0,8192.0
report_2025-07-07_21-36-05.yaml,50%,150.0,0.0,958464.0,0.0,,,0.0,0.0,892928.0,0.0,0.0,114688.0,0.0,3297280.0,567427072.0,,0.0,0.0,42590208.0,0.0,0.0,16384.0
report_2025-07-07_21-36-05.yaml,50%,180.0,0.0,1155072.0,0.0,,,0.0,0.0,1011712.0,0.0,0.0,114688.0,0.0,4075520.0,669954048.0,,0.0,0.0,51716096.0,0.0,0.0,16384.0
report_2025-07-07_21-36-05.yaml,50%,210.0,0.0,1384448.0,0.0,,,0.0,0.0,1216512.0,0.0,0.0,114688.0,0.0,4780032.0,810131456.0,,0.0,0.0,61739008.0,0.0,0.0,16384.0
report_2025-07-07_21-36-05.yaml,50%,240.0,0.0,1556480.0,0.0,,,0.0,0.0,1359872.0,0.0,0.0,114688.0,0.0,5320704.0,940666880.0,,0.0,0.0,70901760.0,0.0,0.0,24576.0
report_2025-07-07_21-36-05.yaml,50%,270.0,0.0,1683456.0,0.0,,,0.0,0.0,1548288.0,0.0,0.0,114688.0,0.0,6107136.0,1058963456.0,,0.0,0.0,77336576.0,0.0,0.0,24576.0
report_2025-07-07_21-36-05.yaml,50%,300.0,0.0,1892352.0,0.0,,,0.0,0.0,1740800.0,0.0,0.0,114688.0,0.0,6963200.0,1747099648.0,,0.0,0.0,85204992.0,0.0,0.0,24576.0
